query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3S2UP19|unreviewed|nitrate,205,4851.0,1388,877,63.184438040345825
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,F3QJK1|unreviewed|nitrate,206,4044.0,1427,729,51.08619481429572
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9D9QLT4|unreviewed|nitrate,207,4923.0,1367,891,65.17922457937088
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A892IGW0|unreviewed|nitrate,208,4777.0,1395,867,62.1505376344086
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A5E4YHF4|unreviewed|nitrate,209,4734.0,1380,847,61.3768115942029
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1S8FLK0|unreviewed|nitrate,210,4893.0,1381,882,63.86676321506155
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3P0MQP7|unreviewed|nitrate,211,4840.0,1379,868,62.944162436548226
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A060NTW2|unreviewed|nitrate,212,4952.0,1379,890,64.53952139231328
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9N8QZB6|unreviewed|nitrate,213,4794.0,1388,865,62.319884726224785
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2T3XQY4|unreviewed|nitrate,214,4770.0,1384,860,62.138728323699425
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9D9WWK9|unreviewed|nitrate,215,4880.0,1383,879,63.55748373101952
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3D8K2B6|unreviewed|nitrate,216,4799.0,1378,858,62.264150943396224
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A388SDN2|unreviewed|nitrate,217,3844.0,1432,700,48.882681564245814
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1H3YBQ3|unreviewed|nitrate,218,4908.0,1380,883,63.98550724637681
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A931ITX3|unreviewed|nitrate,219,4896.0,1378,883,64.07837445573294
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2N7W2K6|unreviewed|nitrate,220,4852.0,1373,872,63.51056081573198
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2D2DPU9|unreviewed|nitrate,221,5877.0,1294,1065,82.30293663060279
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2S7JJA9|unreviewed|nitrate,222,4903.0,1383,894,64.64208242950107
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0S8DE33|unreviewed|nitrate,223,5017.0,1360,906,66.61764705882352
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AA95SUK9|unreviewed|nitrate,224,4926.0,1373,882,64.23889293517844
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A259RVZ9|unreviewed|nitrate,225,4779.0,1385,870,62.8158844765343
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAP5QG90|unreviewed|nitrate,226,4928.0,1373,888,64.67589220684631
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A5C7G2Y9|unreviewed|nitrate,227,6217.0,1284,1129,87.92834890965732
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A378XGK6|unreviewed|nitrate,228,5165.0,1325,929,70.11320754716981
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0C1EKF5|unreviewed|nitrate,229,5012.0,1334,898,67.31634182908546
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A127JXR3|unreviewed|4Fe-4S,230,4817.0,1396,873,62.53581661891118
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0Q6WPQ7|unreviewed|nitrate,231,4880.0,1376,879,63.88081395348837
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A261RHL7|unreviewed|nitrate,232,4766.0,1372,848,61.80758017492711
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6S7A469|unreviewed|nitrate,233,5416.0,1324,982,74.16918429003022
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2R4XN50|unreviewed|nitrate,234,4939.0,1371,889,64.84318016046682
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAX0I5V5|unreviewed|nitrate,235,5797.0,1291,1047,81.09992254066614
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAJ0PV73|unreviewed|nitrate,236,5503.0,1327,1006,75.81009796533534
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A8J7FPQ8|unreviewed|nitrate,237,5433.0,1323,996,75.28344671201815
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A315EK76|unreviewed|nitrate,238,4908.0,1383,894,64.64208242950107
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7W2F963|unreviewed|nitrate,239,5944.0,1297,1082,83.42328450269854
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A853T1F0|unreviewed|nitrate,240,5788.0,1292,1046,80.95975232198143
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2G6T4R8|unreviewed|nitrate,241,4922.0,1381,886,64.15640839971036
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A5C8NZ89|unreviewed|nitrate,242,4960.0,1365,904,66.22710622710622
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A261T0P9|unreviewed|nitrate,243,5402.0,1330,976,73.38345864661655
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1A8XY49|unreviewed|Nitrate,244,2102.0,1314,486,36.986301369863014
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9Q9UTL8|unreviewed|nitrate,245,4819.0,1386,865,62.40981240981242
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A935T804|unreviewed|nitrate,246,4887.0,1377,882,64.05228758169935
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1X7EM73|unreviewed|nitrate,247,4887.0,1374,878,63.901018922852984
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A261V6R5|unreviewed|nitrate,248,5422.0,1333,982,73.66841710427607
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3N7FM70|unreviewed|nitrate,249,4923.0,1381,886,64.15640839971036
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0ABD4YM71|unreviewed|Nitrate,250,5425.0,1325,984,74.26415094339622
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2S0N001|unreviewed|nitrate,251,4884.0,1381,877,63.50470673425054
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A157SF65|unreviewed|nitrate,252,5142.0,1347,937,69.56198960653303
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1F4CNR0|unreviewed|4Fe-4S,253,3223.0,1499,605,40.360240160106734
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A085FTZ6|unreviewed|nitrate,254,6399.0,1289,1169,90.69045771916214
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7Z7MUF9|unreviewed|nitrate,255,4475.0,1388,803,57.85302593659942
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A411WXS0|unreviewed|nitrate,256,5930.0,1297,1081,83.34618350038551
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A5C1DCF5|unreviewed|nitrate,257,5540.0,1316,1009,76.67173252279636
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAX1X518|unreviewed|nitrate,258,5497.0,1326,1003,75.64102564102564
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1M6INP3|unreviewed|nitrate,259,4860.0,1385,876,63.249097472924184
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A522K968|unreviewed|nitrate,260,4467.0,1383,799,57.77295733911786
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1Q3R7Z6|unreviewed|nitrate,261,4828.0,1382,869,62.87988422575977
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7Y6QPM7|unreviewed|nitrate,262,5738.0,1296,1030,79.4753086419753
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2P8KQ98|unreviewed|nitrate,263,4934.0,1376,893,64.89825581395348
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A238D612|unreviewed|nitrate,264,3376.0,1470,634,43.12925170068027
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A1TJX6|unreviewed|nitrate,265,4940.0,1378,890,64.58635703918722
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A368L6Y8|unreviewed|nitrate,266,5439.0,1341,992,73.97464578672633
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A227KRB4|unreviewed|nitrate,267,4014.0,1420,721,50.774647887323944
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1I1VFA0|unreviewed|nitrate,268,4904.0,1382,887,64.18234442836469
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7W5BCK5|unreviewed|nitrate,269,5728.0,1296,1026,79.16666666666666
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,Q7NV03|unreviewed|nitrate,270,5536.0,1313,1006,76.61843107387661
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3N7ZB46|unreviewed|nitrate,271,4804.0,1379,864,62.65409717186367
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1L1PC54|unreviewed|nitrate,272,4952.0,1373,890,64.82155863073562
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,B2JWA4|unreviewed|nitrate,273,4747.0,1379,858,62.21899927483684
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAW4I1M3|unreviewed|nitrate,274,4924.0,1375,884,64.29090909090908
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6P2XBT9|unreviewed|nitrate,275,4786.0,1385,860,62.093862815884485
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A941DDD4|unreviewed|nitrate,276,5409.0,1323,978,73.92290249433107
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2N5C519|unreviewed|nitrate,277,5571.0,1320,1004,76.06060606060606
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A855FQB8|unreviewed|nitrate,278,5189.0,1333,950,71.26781695423855
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4R3UXL0|unreviewed|nitrate,279,4848.0,1373,878,63.94756008739986
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A401JBQ2|unreviewed|nitrate,280,5356.0,1323,974,73.62055933484505
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A497V4J5|unreviewed|nitrate,281,4920.0,1378,884,64.15094339622641
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2M8EEG8|unreviewed|Molybdopterin,282,2602.0,1341,542,40.417598806860546
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4D4JW14|unreviewed|nitrate,283,4926.0,1379,884,64.10442349528644
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2H5DV85|unreviewed|nitrate,284,5536.0,1316,1009,76.67173252279636
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0H2WH95|unreviewed|nitrate,285,5490.0,1333,1003,75.24381095273819
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1G6P2N5|unreviewed|nitrate,286,5521.0,1322,996,75.34039334341907
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1D2SE40|unreviewed|nitrate,287,4871.0,1384,878,63.4393063583815
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A840MK79|unreviewed|nitrate,288,5448.0,1310,983,75.0381679389313
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A975ZC69|unreviewed|nitrate,289,4914.0,1372,883,64.35860058309038
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9D7E118|unreviewed|nitrate,290,4853.0,1377,866,62.89034132171387
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6G8AD59|unreviewed|nitrate,291,4868.0,1382,880,63.67583212735166
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A142JUW5|unreviewed|nitrate,292,5556.0,1318,1009,76.55538694992413
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A258NDP5|unreviewed|nitrate,293,4890.0,1379,879,63.74184191443075
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1F4MNE7|unreviewed|nitrate,294,4975.0,1381,903,65.38740043446778
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9D7FC88|unreviewed|nitrate,295,4909.0,1395,888,63.655913978494624
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2U2HEA8|unreviewed|nitrate,296,5848.0,1297,1061,81.8041634541249
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1F4KHA2|unreviewed|nitrate,297,4937.0,1379,889,64.46700507614213
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6A7MUC0|unreviewed|nitrate,298,5860.0,1295,1065,82.23938223938224
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1G3CTY9|unreviewed|nitrate,299,4899.0,1368,876,64.03508771929825
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4S4ATP6|unreviewed|nitrate,300,4485.0,1395,807,57.8494623655914
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,F8GTD6|unreviewed|nitrate,301,5544.0,1318,1009,76.55538694992413
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6M4A3H4|unreviewed|nitrate,302,5436.0,1320,983,74.46969696969697
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAQ0CWI0|unreviewed|nitrate,303,4774.0,1373,857,62.418062636562276
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,B2U9L4|unreviewed|nitrate,304,4791.0,1379,863,62.58158085569253
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6S6XT89|unreviewed|nitrate,305,4479.0,1399,814,58.184417441029304
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,B1G0C2|unreviewed|4Fe-4S,306,3929.0,1369,744,54.346238130021916
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6H9XZ77|unreviewed|nitrate,307,5289.0,1333,963,72.2430607651913
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3S9HQ38|unreviewed|nitrate,308,5411.0,1319,976,73.99545109931766
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A892ZEB0|unreviewed|nitrate,309,5166.0,1330,937,70.45112781954887
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3L9YIZ2|unreviewed|nitrate,310,4914.0,1376,883,64.17151162790698
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A482IN51|unreviewed|nitrate,311,5578.0,1321,1011,76.5329295987888
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3P1WD31|unreviewed|nitrate,312,5033.0,1339,899,67.1396564600448
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A2SAQ0|unreviewed|nitrate,313,5497.0,1326,1003,75.64102564102564
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A653M3N4|unreviewed|nitrate,314,5398.0,1325,985,74.33962264150942
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1N7SIE0|unreviewed|nitrate,315,4871.0,1379,874,63.37926033357505
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2N6JD07|unreviewed|nitrate,316,5335.0,1330,968,72.78195488721805
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1F4I257|unreviewed|nitrate,317,4864.0,1390,877,63.093525179856115
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAI9PKZ0|unreviewed|nitrate,318,5575.0,1318,1009,76.55538694992413
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0C4YAA4|unreviewed|nitrate,319,5457.0,1326,991,74.73604826546003
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3M6QCS2|unreviewed|nitrate,320,5032.0,1339,898,67.06497386109037
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9E0J604|unreviewed|4Fe-4S,321,3498.0,1369,668,48.79474068663258
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A376BVG7|unreviewed|nitrate,322,5240.0,1324,943,71.22356495468279
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3G2E7H9|unreviewed|nitrate,323,5788.0,1292,1046,80.95975232198143
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0N7JA80|unreviewed|nitrate,324,4923.0,1383,895,64.71438900939985
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A022FWY1|unreviewed|nitrate,325,5538.0,1320,1009,76.43939393939394
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAE9KZZ4|unreviewed|nitrate,326,5205.0,1329,932,70.12791572610986
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6P1IGS5|unreviewed|nitrate,327,4917.0,1380,881,63.84057971014493
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A165LMP4|unreviewed|nitrate,328,4934.0,1377,888,64.4880174291939
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A5E4XGU1|unreviewed|nitrate,329,4739.0,1383,846,61.17136659436009
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3N7JNE3|unreviewed|nitrate,330,4822.0,1384,883,63.800578034682076
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A317RAM9|unreviewed|nitrate,331,4941.0,1375,891,64.8
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6S7F3P2|unreviewed|nitrate,332,5401.0,1323,975,73.69614512471655
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0K1JTV6|unreviewed|nitrate,333,5733.0,1296,1028,79.32098765432099
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2Z5NA90|unreviewed|nitrate,334,4799.0,1376,862,62.645348837209305
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0H2LSH3|unreviewed|nitrate,335,4930.0,1371,892,65.0619985412108
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A433SBJ9|unreviewed|nitrate,336,5352.0,1311,967,73.76048817696415
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A255HPN6|unreviewed|nitrate,337,5783.0,1308,1049,80.19877675840978
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,H0FBW5|unreviewed|nitrate,338,5410.0,1328,982,73.94578313253012
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,Q5NYZ4|unreviewed|nitrate,339,4439.0,1398,798,57.08154506437768
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1E4L5D1|unreviewed|4Fe-4S,340,4369.0,1405,790,56.22775800711744
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A329BDG8|unreviewed|nitrate,341,5553.0,1310,1006,76.79389312977099
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A947HVU4|unreviewed|4Fe-4S,342,2008.0,1343,473,35.219657483246465
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAE9I5C2|unreviewed|nitrate,343,5496.0,1322,996,75.34039334341907
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2U1AGC9|unreviewed|nitrate,344,4825.0,1391,869,62.47304097771388
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0Q7HR84|unreviewed|nitrate,345,4904.0,1371,887,64.69730123997083
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2M7FUA1|unreviewed|Nitrate,346,3274.0,1356,643,47.418879056047196
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A916DHC8|unreviewed|nitrate,347,4390.0,1393,789,56.64034458004307
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1H4HE22|unreviewed|nitrate,348,4809.0,1391,869,62.47304097771388
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4R6QJ98|unreviewed|nitrate,349,4905.0,1382,900,65.12301013024602
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1F4BFI1|unreviewed|nitrate,350,4943.0,1385,890,64.25992779783394
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A125A8Q9|unreviewed|nitrate,351,4812.0,1377,862,62.5998547567175
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,D8IQK6|unreviewed|nitrate,352,5325.0,1331,969,72.80240420736288
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0K6I8G5|unreviewed|nitrate,353,4828.0,1385,873,63.032490974729235
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,I2DY33|unreviewed|nitrate,354,4796.0,1376,858,62.354651162790695
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AA90SYS3|unreviewed|nitrate,355,5880.0,1294,1065,82.30293663060279
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1H5UX95|unreviewed|nitrate,356,4467.0,1399,806,57.61258041458185
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7Z2JA86|unreviewed|nitrate,357,4802.0,1383,864,62.47288503253796
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AA37I707|unreviewed|nitrate,358,5411.0,1322,984,74.43267776096822
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A3D5YSM7|unreviewed|nitrate,359,4445.0,1395,800,57.34767025089605
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A158BVN7|unreviewed|nitrate,360,5403.0,1325,987,74.49056603773585
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6P2FA04|unreviewed|nitrate,361,4863.0,1374,884,64.3377001455604
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9E0PGP2|unreviewed|nitrate,362,4877.0,1381,880,63.72194062273715
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1H3A9B8|unreviewed|nitrate,363,4834.0,1386,871,62.84271284271284
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A226WRW5|unreviewed|nitrate,364,5413.0,1331,980,73.62885048835463
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAX1WY18|unreviewed|nitrate,365,4902.0,1382,888,64.25470332850941
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9Q7V392|unreviewed|nitrate,366,5563.0,1318,1011,76.7071320182094
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,D5X5C9|unreviewed|nitrate,367,4826.0,1388,877,63.184438040345825
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAJ1ZEI0|unreviewed|nitrate,368,5381.0,1318,976,74.05159332321699
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1B3PNT7|unreviewed|nitrate,369,4902.0,1373,877,63.87472687545521
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2N2RF53|unreviewed|nitrate,370,4910.0,1384,890,64.30635838150289
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1V2VR39|unreviewed|nitrate,371,4779.0,1377,857,62.23674655047204
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A480B0I0|unreviewed|nitrate,372,4878.0,1384,879,63.51156069364162
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A658BIC8|unreviewed|nitrate,373,4397.0,1397,801,57.33715103793844
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2P1NGR6|unreviewed|nitrate,374,4921.0,1376,888,64.53488372093024
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4R3XUD1|unreviewed|nitrate,375,5327.0,1324,965,72.88519637462235
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2P7U157|unreviewed|nitrate,376,5077.0,1340,913,68.13432835820895
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAU7L9Q4|unreviewed|nitrate,377,5439.0,1326,980,73.90648567119156
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1E4IL28|unreviewed|nitrate,378,4852.0,1369,874,63.84222059897735
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2U8FYN6|unreviewed|nitrate,379,4937.0,1382,893,64.616497829233
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A427WLK5|unreviewed|nitrate,380,5378.0,1328,972,73.19277108433735
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4R6RC87|unreviewed|nitrate,381,4892.0,1385,886,63.97111913357401
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A240U9V3|unreviewed|nitrate,382,4934.0,1380,889,64.42028985507247
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A963PR77|unreviewed|Nitrate,383,2216.0,1308,493,37.691131498470945
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1A7BWF7|unreviewed|nitrate,384,5819.0,1302,1055,81.02918586789555
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,F7T8H7|unreviewed|nitrate,385,5439.0,1326,981,73.98190045248869
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7W2ETR5|unreviewed|nitrate,386,5910.0,1296,1078,83.17901234567901
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A388RVV6|unreviewed|nitrate,387,5544.0,1322,1006,76.09682299546142
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7T3DD57|unreviewed|nitrate,388,4878.0,1401,884,63.097787294789434
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A4R7B7Y1|unreviewed|nitrate,389,5376.0,1322,987,74.65960665658093
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A0X8L8A2|unreviewed|nitrate,390,5436.0,1332,990,74.32432432432432
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A1G1AQ71|unreviewed|nitrate,391,4423.0,1400,805,57.49999999999999
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A916J878|unreviewed|nitrate,392,3357.0,1474,632,42.87652645861601
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAW7SMY4|unreviewed|nitrate,393,4789.0,1383,864,62.47288503253796
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A7U5XWK8|unreviewed|nitrate,394,5897.0,1296,1076,83.0246913580247
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAI8B5F8|unreviewed|nitrate,395,5529.0,1323,1008,76.19047619047619
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0AAP8G3V4|unreviewed|nitrate,396,5768.0,1292,1040,80.4953560371517
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A2H0IXP5|unreviewed|Nitrate,397,3638.0,1371,704,51.3493800145879
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A6I3STJ5|unreviewed|nitrate,398,5866.0,1301,1069,82.16756341275942
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A941DLB1|unreviewed|nitrate,399,5442.0,1320,982,74.39393939393939
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A8I0JLQ3|unreviewed|nitrate,400,4876.0,1401,884,63.097787294789434
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A9X1RQ77|unreviewed|nitrate,401,5416.0,1325,988,74.56603773584905
Soil6.scaffold_312871021_c1_4,Betaproteobacteria,A0A941E5Y6|unreviewed|nitrate,402,5402.0,1324,978,73.86706948640483
