Unnamed: 0,seqid,from_soil,Up0,Up1,Up2,Up3,Up4,Up5,Up6,Up7,Up8,Up9,Up10,Up11,id,status,prot_name,taxidstr,taxid,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,group4,group8,ra_inf_g4,ra_inf_g8,dnra_pathway_present,denitrifier_pathway_present,metabolic_potential,genes_found_dnra,genes_found_denitrifier
8824,A0A225N2P7|unreviewed|nitrate,False,-0.0613615130874403,-0.0053040425072868,0.0064518045823093,-0.0184903989398901,-0.0091996851595768,-0.0035133624084369,0.0201897845471727,-0.0012890357690131,-0.0116950705266284,-0.0090927143210237,0.0227025766795857,-0.0244693622254667,A0A225N2P7,unreviewed,nitrate reductase (quinone),taxID:683354,683354.0,Candidimonas nitroreducens,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas,Candidimonas nitroreducens,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Candidimonas,,,,,True,False,dnra,nirB,
8825,A0A522PZ20|unreviewed|nitrate,False,-0.0615993029847227,-0.0054924228727849,0.0065969359242245,-0.0177922313834733,-0.0090249737803509,-0.0030850512265437,0.0194474446186402,-0.0020572270402167,-0.0116393574308988,-0.0094638513365894,0.021865577556896,-0.0263865176626683,A0A522PZ20,unreviewed,nitrate reductase (quinone),taxID:1912597,1912597.0,Candidimonas sp.,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas,Candidimonas sp.,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Candidimonas; unclassified Candidimonas,,,,,False,True,denitrifier,,nirK
8826,A0A522L7D3|unreviewed|4Fe-4S,False,-0.0759477595708265,-0.0054420384936708,0.0077779974690786,-0.0175387027698911,-0.008930664891988,-0.0037597988664969,-0.0366360311030351,-0.0026134003593288,-0.0082314816681151,-0.0073298458212388,0.0276837505250263,-0.0312989858798396,A0A522L7D3,unreviewed,4fe-4s mo/w bis-mgd-type domain-containing protein,taxID:1883446,1883446.0,Rhodanobacter sp.,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp.,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Rhodanobacteraceae; Rhodanobacter; unclassified Rhodanobacter,,,,,False,True,denitrifier,,nirK
8827,A0A1E4NNM6|unreviewed|nitrate,False,-0.060066309888024,-0.0059305504489964,0.0080534471845174,-0.0178425441510523,-0.0106868810088726,-0.0038380909795436,0.0209104101555118,-0.0030006573505439,-0.0111280491655595,-0.0100262912368052,0.0249228837885375,-0.0260407915176381,A0A1E4NNM6,unreviewed,nitrate reductase (quinone),taxID:1660135,1660135.0,Rhodanobacter sp. SCN 66-43,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. SCN 66-43,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Rhodanobacteraceae; Rhodanobacter; unclassified Rhodanobacter,,,,,False,False,neither,,
8828,A0A522RHC9|unreviewed|Nitrate,False,-0.0636789631471874,-0.0060348750944764,0.0077073564800304,0.0353042559039895,-0.0084620006949876,-0.0036495775650432,0.0263610493734963,-0.0023839661019409,-0.0136015380389485,-0.008805496187445,0.0255520845093279,-0.028749251651503,A0A522RHC9,unreviewed,nitrate reductase subunit alpha,taxID:2052182,2052182.0,Rhodanobacteraceae bacterium,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,,Rhodanobacteraceae bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Rhodanobacteraceae; unclassified Rhodanobacteraceae,,,,,False,False,neither,,
8829,A0A148NBX8|unreviewed|nitrate,False,-0.0582724795664474,-0.0067911377164331,0.0093073905375522,-0.01899009868557,-0.012823835124718,-0.0032631192746712,0.0220384364871992,-0.0036085362494587,-0.0131255026144235,-0.0080757688183969,0.0247922211319079,-0.0282078206440468,A0A148NBX8,unreviewed,nitrate reductase (quinone),taxID:1798802,1798802.0,Methylothermaceae bacteria B42,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,,Methylothermaceae bacteria B42,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Methylococcales; Methylothermaceae; unclassified Methylothermaceae,,,,,False,False,neither,,
8830,A0AAU9CSU4|unreviewed|nitrate,False,-0.0592111074867554,-0.006537282158944,0.0085259453885801,-0.0190130192312458,-0.0123729091239841,-0.0028768763836185,0.0212852884740311,-0.0028200327606471,-0.0134133106088448,-0.0082750079130504,0.0243504985052315,-0.0281453356369746,A0AAU9CSU4,unreviewed,nitrate reductase (quinone),taxID:2840183,2840183.0,Methylomarinovum tepidoasis,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylomarinovum,Methylomarinovum tepidoasis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Methylococcales; Methylothermaceae; Methylomarinovum,,,,,True,True,both,nirB,nirK
8831,A0A3B0SFR2|unreviewed|nitrate,False,-0.0615129052532246,-0.0055527771952042,0.0079745969786863,-0.0178335098404069,-0.0098960482997422,-0.0028648414429018,0.0209772612447364,-0.0020551415378969,-0.0111382598589122,-0.007421974115755,0.0192145837424986,-0.0282081634388307,A0A3B0SFR2,unreviewed,nitrate reductase (quinone),taxID:652676,652676.0,hydrothermal vent metagenome,species,,,,,,,,hydrothermal vent metagenome,unclassified entries; unclassified sequences; metagenomes; ecological metagenomes,,,,,False,False,neither,,
8832,A0A2G2GK99|unreviewed|nitrate,False,-0.0613824458607715,-0.0054038156793746,0.0070892687357201,-0.0178082020576959,-0.00961343121161,-0.0030782863511362,0.0209260471142995,-0.0021046658913862,-0.012664476160015,-0.0089200558142014,0.0196179120480827,-0.0278194760450388,A0A2G2GK99,unreviewed,nitrate reductase (quinone),taxID:2030823,2030823.0,Robiginitomaculum sp.,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Maricaulales,Robiginitomaculaceae,Robiginitomaculum,Robiginitomaculum sp.,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Maricaulales; Robiginitomaculaceae; Robiginitomaculum; unclassified Robiginitomaculum,,,,,False,False,neither,,
8833,A0A2G2N593|unreviewed|nitrate,False,-0.0616391142003807,-0.0054123866190368,0.0075384543248571,-0.0181778147511784,-0.0095241760443492,-0.0025890840256899,0.0204316507516681,-0.0018071862752126,-0.0121667434590759,-0.0069295390556147,0.0206581655386398,-0.0267738253856469,A0A2G2N593,unreviewed,nitrate reductase (quinone),taxID:2030823,2030823.0,Robiginitomaculum sp.,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Maricaulales,Robiginitomaculaceae,Robiginitomaculum,Robiginitomaculum sp.,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Maricaulales; Robiginitomaculaceae; Robiginitomaculum; unclassified Robiginitomaculum,,,,,False,False,neither,,
8834,A0A3B0RFY1|unreviewed|nitrate,False,-0.0612258211372482,-0.0052068627845262,0.0074173087378251,-0.018128770409172,-0.0096304639878044,-0.002781540962201,0.018960413623312,-0.002054458080703,-0.0131207490740324,-0.0074406738529884,0.0198601655490503,-0.0284083384527349,A0A3B0RFY1,unreviewed,nitrate reductase (quinone),taxID:652676,652676.0,hydrothermal vent metagenome,species,,,,,,,,hydrothermal vent metagenome,unclassified entries; unclassified sequences; metagenomes; ecological metagenomes,,,,,False,False,neither,,
8835,A0A929I994|unreviewed|nitrate,False,-0.0647124340290369,-0.0050040559626553,0.0091002477812386,-0.0172612754763563,-0.0094580254069049,-0.003942560635174,0.0073553743359515,-0.0016252022063904,-0.0126835017010814,-0.0065920882222688,0.0230728941498072,-0.0286149480878476,A0A929I994,unreviewed,nitrate reductase (quinone),taxID:1977087,1977087.0,Pseudomonadota bacterium,species,,Pseudomonadati,Pseudomonadota,,,,,Pseudomonadota bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; unclassified Pseudomonadota,,,,,False,True,denitrifier,,"nirK,nosZ"
8836,A0A0P0UQE4|unreviewed|nitrate,False,-0.0583470479114623,-0.0049819412875713,0.0104447942460018,-0.018207928439344,-0.0105767772833532,-0.0041417029086114,0.0236216139592805,-0.002046624272832,-0.0121607051240307,-0.0093636685986821,0.0161835287565565,-0.0303957688671469,A0A0P0UQE4,unreviewed,nitrate reductase (quinone),taxID:1303921,1303921.0,endosymbiont of Bathymodiolus septemdierum str. Myojin knoll,forma specialis,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,Bathymodiolus septemdierum thioautotrophic gill symbiont,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Gammaproteobacteria incertae sedis; sulfur-oxidizing symbionts; Bathymodiolus septemdierum thioautotrophic gill symbiont,,,,,True,False,dnra,nirB,
8837,A0A1H6KS29|unreviewed|nitrate,False,-0.0583631731316612,-0.0047947806970881,0.0103917665788003,-0.0181957346905221,-0.0103065676067541,-0.004164934817507,0.0234105497835373,-0.0018271257591187,-0.0113241257499138,-0.0098946949070472,0.0159097154223188,-0.0305111968561288,A0A1H6KS29,unreviewed,nitrate reductase (quinone),taxID:235205,235205.0,Bathymodiolus azoricus thioautotrophic gill symbiont,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,Bathymodiolus azoricus thioautotrophic gill symbiont,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Gammaproteobacteria incertae sedis; sulfur-oxidizing symbionts,,,,,True,True,both,nirB,nirK
8838,A0A5E5PTQ1|unreviewed|nitrate,False,-0.0589169839518934,-0.0048318467782895,0.0104178409680213,-0.0180636044078824,-0.0104610824594988,-0.0041907829586881,0.0232188400693108,-0.001991560307657,-0.0118838006826898,-0.009570709236033,0.0161235347710736,-0.0303441897422591,A0A5E5PTQ1,unreviewed,nitrate reductase (quinone),taxID:86473,86473.0,uncultured Gammaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,uncultured Gammaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; environmental samples,,,,,True,True,both,nrfA,"nirK,nosZ"
8839,A0A483AQH1|unreviewed|nitrate,False,-0.0588610539496051,-0.0049018303871292,0.0103507826706451,-0.0180813450675014,-0.0105056177018987,-0.0042257814491424,0.0234240467364273,-0.0019764094917059,-0.012267920434037,-0.009559799786143,0.0162406832886845,-0.0301043711614101,A0A483AQH1,unreviewed,nitrate reductase (quinone),taxID:343240,343240.0,thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; unclassified Gammaproteobacteria,,,,,True,False,dnra,nirB,
8840,A0A5E5PN74|unreviewed|nitrate,False,-0.0588854729076871,-0.0048898304439279,0.0103741857515025,-0.018024544112412,-0.0104823458999556,-0.0042661417872429,0.0234652299392694,-0.0019510107413681,-0.0123545809373821,-0.0094256813743003,0.0161245023135031,-0.0301493007121208,A0A5E5PN74,unreviewed,nitrate reductase (quinone),taxID:86473,86473.0,uncultured Gammaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,uncultured Gammaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; environmental samples,,,,,True,True,both,nrfA,"nirK,nosZ"
8841,A0A9E1WM06|unreviewed|nitrate,False,-0.0564191349952382,-0.0054698184698808,0.009303921898525,-0.019299104097877,-0.0125899419919967,-0.0043969999155292,0.0204069648409016,-0.0032240292627973,-0.0165596521088122,-0.0073200210640787,0.0241842500633416,-0.0318812513065082,A0A9E1WM06,unreviewed,nitrate reductase (quinone),taxID:2664180,2664180.0,Kordiimonadaceae bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,,Kordiimonadaceae bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Kordiimonadales; Kordiimonadaceae; unclassified Kordiimonadaceae,,,,,False,False,neither,,
8842,A0A3B0RAA1|unreviewed|Respiratory,False,-0.0644420779002454,-0.0058458991723019,0.0081194060889765,0.0352179485527015,-0.0090982220634812,-0.0033329494809163,0.0260157345448388,-0.0025813414899163,-0.0151098005101363,-0.0078755695094076,0.0249192022585987,-0.0330949019211527,A0A3B0RAA1,unreviewed,respiratory nitrate reductase alpha chain,taxID:652676,652676.0,hydrothermal vent metagenome,species,,,,,,,,hydrothermal vent metagenome,unclassified entries; unclassified sequences; metagenomes; ecological metagenomes,,,,,False,False,neither,,
8843,A0A2D7C6J3|unreviewed|nitrate,False,-0.0569338655666856,-0.0054094909375916,0.009227802317412,-0.0188830357407398,-0.0124599049807028,-0.0032359805397191,0.0225962921225368,-0.0039399742132807,-0.0136047536234493,-0.0092085670643178,0.0211175370735403,-0.0314415786976896,A0A2D7C6J3,unreviewed,nitrate reductase (quinone),taxID:2026759,2026759.0,Magnetococcales bacterium,species,,Pseudomonadati,Pseudomonadota,Magnetococcia,Magnetococcales,,,Magnetococcales bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Magnetococcia; Magnetococcales; unclassified Magnetococcales,,,,,False,False,neither,,
8844,A0A2A4VGS7|unreviewed|nitrate,False,-0.0583186989985768,-0.0057370596566629,0.0092274431900793,-0.0186344801914645,-0.0121381233627541,-0.0033981149527702,0.020207811271458,-0.003319177424887,-0.0140141418445839,-0.0102375979662237,0.0223121416574723,-0.0300998753665281,A0A2A4VGS7,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8845,A0A2A4YZM0|unreviewed|nitrate,False,-0.0587762830648107,-0.0057758706369471,0.0091781087791611,-0.0183885661379327,-0.0118043767428233,-0.0031096878825828,0.0202468960333024,-0.0035894369313764,-0.0135890857461599,-0.0095830774550329,0.0221467595161592,-0.0299842414990561,A0A2A4YZM0,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8846,A0A963STQ0|unreviewed|nitrate,False,-0.0557937542668362,-0.0056310671092597,0.009512198600721,-0.0198484629425031,-0.0129290691884705,-0.0039714857793325,0.0229181405489368,-0.0022136900970566,-0.0147963553280545,-0.0099511201202482,0.0227544053358212,-0.0299264196060134,A0A963STQ0,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8847,A0A3D4MG65|unreviewed|nitrate,False,-0.0580947413110766,-0.0062389501838091,0.0095959062910332,-0.0192470055006585,-0.0127029010879783,-0.0043818627782013,0.0215872066991468,-0.0030633883941077,-0.0131669654181676,-0.0117357246626254,0.0237248178982364,-0.0285471288608979,A0A3D4MG65,unreviewed,nitrate reductase (quinone),taxID:1898112,1898112.0,Rhodospirillaceae bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,Rhodospirillaceae bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; unclassified Rhodospirillaceae,,,,,False,True,denitrifier,,nirK
8848,A0A962BKF0|unreviewed|nitrate,False,-0.0574909044210059,-0.0048523436530422,0.0096503935319419,-0.0196055149202007,-0.0128812281155863,-0.0037632466868568,0.0223683973020236,-0.0017928781203777,-0.0138898891755807,-0.011536992853585,0.0213831177930378,-0.0282379996707329,A0A962BKF0,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8849,A0A1M3DSN8|unreviewed|nitrate,False,-0.0568662828797373,-0.0057954588979431,0.0082024196111353,-0.0192013763972784,-0.0123366860494124,-0.0037625686954179,0.0219594177851283,-0.0033902051514873,-0.0146546164944802,-0.0112547208215985,0.0226369268494625,-0.0294063057976366,A0A1M3DSN8,unreviewed,nitrate reductase (quinone),taxID:1895707,1895707.0,Alphaproteobacteria bacterium 43-37,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium 43-37,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,False,neither,,
8850,M4VE51|unreviewed|nitrate,False,-0.0568232567960641,-0.0058867914303845,0.0088268221824149,-0.0193460594547549,-0.0130911539880807,-0.0041247840820402,0.0218457874333711,-0.0033704329660303,-0.0143904997426812,-0.0117986699161116,0.0225539428862129,-0.0298390472579067,M4VE51,unreviewed,nitrate reductase (quinone),taxID:349215,349215.0,Micavibrio aeruginosavorus EPB,strain,,Pseudomonadati,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,Micavibrio,Micavibrio aeruginosavorus,cellular organisms; Bacteria; Pseudomonadati; Bdellovibrionota; Bdellovibrionia; Bdellovibrionales; Pseudobdellovibrionaceae; Micavibrio; Micavibrio aeruginosavorus,,,,,False,False,neither,,
8851,A0A521H274|unreviewed|nitrate,False,-0.0567360185614766,-0.0065618078226219,0.0097202005326859,-0.0193164258562549,-0.0129503459757785,-0.0041679604829193,0.022633750208062,-0.0039636475903288,-0.0134850714552861,-0.0102062037321233,0.021954080115424,-0.0297500033721236,A0A521H274,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8852,A0A9E0C830|unreviewed|nitrate,False,-0.0564541971507753,-0.0062055422455069,0.0104570497606001,-0.0198155661954344,-0.0133851576545032,-0.0044074736226943,0.0215910864732197,-0.003836682062441,-0.0144589747447623,-0.0121297888940992,0.0208225985447734,-0.0301419967702048,A0A9E0C830,unreviewed,nitrate reductase (quinone),taxID:1913988,1913988.0,Alphaproteobacteria bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; unclassified Alphaproteobacteria,,,,,False,True,denitrifier,,"nirK,nosZ"
8853,A0A6L7ZXV5|unreviewed|Nitrate,False,-0.0584102216408034,-0.0056728314176779,0.0068556431060324,0.0340774491057054,-0.009691694780816,-0.0032827981732723,0.0294440567976832,-7.234241817439015e-05,-0.0151550967489955,-0.0101568928884423,0.0273806219067681,-0.0288052766889528,A0A6L7ZXV5,unreviewed,nitrate reductase subunit alpha,taxID:1898112,1898112.0,Rhodospirillaceae bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,Rhodospirillaceae bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; unclassified Rhodospirillaceae,,,,,False,True,denitrifier,,nirK
8854,A0A356V794|unreviewed|nitrate,False,-0.0581036686626876,-0.0068542611492241,0.0101002224315339,-0.0188039861610006,-0.0113573389406311,-0.0041027077001728,0.0203743727258695,-0.0032430930876708,-0.008702702164897,-0.0024767550921637,0.0194797548828632,-0.0305365602163134,A0A356V794,unreviewed,nitrate reductase (quinone),taxID:1904441,1904441.0,Paracoccaceae bacterium,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,,Paracoccaceae bacterium,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Paracoccaceae; unclassified Paracoccaceae,,,,,True,True,both,nirB,"nirK,nosZ"
8855,A0A6J5CD00|unreviewed|4Fe-4S,False,-0.0717540548681308,-0.0053915612440177,0.0072306992145783,-0.0202985701882897,-0.0073240106164682,-0.0028341096552978,-0.0434893014174787,-0.0052022401194059,-0.0117017411875266,-0.001360860815248,0.0251629093107746,-0.0374479097142563,A0A6J5CD00,unreviewed,4fe-4s mo/w bis-mgd-type domain-containing protein,taxID:252970,252970.0,Paraburkholderia phenoliruptrix,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phenoliruptrix,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Paraburkholderia,,,,,True,False,dnra,nirB,
8856,B4RFL8|unreviewed|nitrate,False,-0.0581726026685253,-0.0064008841709938,0.0093859459683969,-0.0190099284071005,-0.011488851364964,-0.0041308864416284,0.0201602295872873,-0.0025430425430657,-0.0100897889287787,-0.0063517452280798,0.0184860804897252,-0.0319318521906598,B4RFL8,unreviewed,nitrate reductase (quinone),taxID:450851,450851.0,Phenylobacterium zucineum HLK1,strain,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium zucineum,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Phenylobacterium; Phenylobacterium zucineum,,,,,True,True,both,nirB,nirK
8857,A0A7W6CYI2|unreviewed|nitrate,False,-0.0610307054598766,-0.0046989617436966,0.0091266491173907,-0.0181107584695148,-0.0097023999878602,-0.0030541178176366,0.0169760808938114,-0.0020820902960024,-0.0107360452148516,-0.0063641961164732,0.019323747768384,-0.0303828626085995,A0A7W6CYI2,unreviewed,nitrate reductase (quinone),taxID:1133344,1133344.0,Hansschlegelia beijingensis,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylopilaceae,Hansschlegelia,Hansschlegelia beijingensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Methylopilaceae; Hansschlegelia,,,,,False,False,neither,,
8858,A0A839P631|unreviewed|nitrate,False,-0.0596899587151687,-0.0047128140187421,0.0090902970151355,-0.0182107726984184,-0.009496734138306,-0.0037589219701265,0.0176083752172307,-0.0011403801216055,-0.0117252305346055,-0.0051115383516269,0.0196286019739118,-0.031539576398483,A0A839P631,unreviewed,nitrate reductase (quinone),taxID:2587064,2587064.0,Methylobacterium sp. R2-1,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. R2-1,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Methylobacteriaceae; Methylobacterium; unclassified Methylobacterium,,,,,False,False,neither,,
8859,A0A4V2WPE6|unreviewed|4Fe-4S,False,-0.0768520276340883,-0.0043100066102723,0.0098289191836708,-0.0178564736796367,-0.0077693453183022,-0.0035789895823534,-0.0402718211407122,-0.0021461891926949,-0.0092582574915946,-0.0052751249736905,0.0243522437293389,-0.0321794332888197,A0A4V2WPE6,unreviewed,4fe-4s mo/w bis-mgd-type domain-containing protein,taxID:2545719,2545719.0,Lysobacter sp. N42,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Lysobacter,Lysobacter sp. N42,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Lysobacteraceae; Lysobacter; unclassified Lysobacter,,,,,False,True,denitrifier,,nirK
8860,A0A6I4TBP3|unreviewed|nitrate,False,-0.0618489351695268,-0.0050949677797587,0.0096983986892443,-0.0181945941525683,-0.0098298764413121,-0.004519567002848,0.0187231397776048,-0.0010222477911828,-0.0101407264047523,-0.0069051612291776,0.0172625218019167,-0.03040494653827,A0A6I4TBP3,unreviewed,nitrate reductase (quinone),taxID:1837929,1837929.0,Tsuneonella aeria,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Tsuneonella,Tsuneonella aeria,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Tsuneonella,,,,,False,False,neither,,
8861,A0A9X2EQ92|unreviewed|nitrate,False,-0.0596275225209898,-0.0056241614329586,0.0098507749091303,-0.0180984226086201,-0.0108983921570203,-0.0028603590594835,0.0198304352880432,-0.0025412228400766,-0.0123375981168889,-0.0059557876519403,0.0196801097840628,-0.0291652385914651,A0A9X2EQ92,unreviewed,nitrate reductase (quinone),taxID:2926617,2926617.0,Microbulbifer okhotskensis,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer okhotskensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer,,,,,True,True,both,nirB,"nirK,nosZ"
8862,A0A1Q2M2W6|unreviewed|nitrate,False,-0.0600534991072887,-0.0054784904509514,0.0098415823460254,-0.0184896791967351,-0.0107794268645918,-0.0040030961248201,0.0183212723460997,-0.0022089021749685,-0.0118564307735436,-0.007119632872022,0.0195112739391051,-0.0302811913607853,A0A1Q2M2W6,unreviewed,nitrate reductase (quinone),taxID:260552,260552.0,Microbulbifer agarilyticus,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer agarilyticus,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer,,,,,True,False,dnra,nirB,
